,ratings,comments
1617,4,이 영화가 천만 넘은것도  이거 보고  깔깔 웃었다는것도  다 이상하다 ᆢ나만  딴 영화를 본건가???
1618,10,제발 극한직업2도 만들어주세요 진짜아무생각없이 미친듯 웃다가 나온 영화는 첨이였어요 많이웃게해주셔서 너무너무 감사해요 영화보고 이렇게 즐거운영화 저만보기 아까워서 주일에 부모님모시고 또 다녀올꺼에요~ 전 댓글알바진짜 아니구요 그냥 평범한 애둘맘이에요ㅋㅋ 꼭 보세요~~~~~^^ 감독님 배우님들 모두 엄지척
1619,9,무려 12년만에 정말 내 의지로 내가  보고 싶어 본 영화.     역시 신하균은 멋있었다.
1620,5,너무 엇지로 웃길려고 하는게 많아서 조금 아쉽네요. 모든건 과하면 독이 된다지요? 너무 억지웃음보다 자연스럽게 나왔으면 한결 편안했을텐데 아쉽네요.
1621,10, 배꼽 빠졌슈
1622,10,
1623,10,지루할 틈 없이 너무 재미있게 웃다 나왔어요..처음부터  끝까지 즐거웠습니다~~^^
1624,10,1500만 넘을듯...가족과 잼나게 봤어요 ㅋㅋㅋ 질질짜는게 없고 스피드가 있어서 좋았어요~
1625,10,진짜 즐거웠습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 리뷰 보다보니 쓰는거긴 한데 코미디영화가 재밌으면 되는거 아닌가요 ㅎ 이리저리 깊게 생각하는거 같은데 말이죠
1626,10,와 진짜 재미잇어요...
1627,3,난  노잼!   사람마다 기준이 틀리니 뭐라하지 맙시다. 진짜
1628,10,오랜만에 실컷 웃었네요^^ 오락영화는 역시 이런 가벼움이 있어야한다고 봅니다
1629,10,
1630,10,굿
1631,9,
1632,10,
1633,1,
1634,10,
1635,1,핵노잼 ㅜ 뻔하고 뻔한 조폭 경찰 영화~ 명절 버프로 천만간듯  다른영화를 상영해야 선택이라도 하지
1636,5,
1637,10,
1638,10,핵잼
1639,10,
1640,10,간만에 웃음.^^
1641,10,아이디클릭-관람후 1 1 0 7 편 관람전 8 편 ~~~~~  너무 너무 웃긴 영화 극장 안이 웃음 때문에 너무 소란해요 
1642,10,
1643,10,안보면 후회합니다 ㅎㅎ
1644,5,아줌마들과 학생의 웃음소리가 유달리 크게 들렸다..
1645,10,더 말하면 잔소리~~^^ 극한직업 쵝오~~^^
1646,8,정말 머릿속 싹 다 비우고 아무 생각없이 봐야 재밌는 영화입니다 이 영화에 특별한 의미를 두지 맙시다 그럼 재미없게 느껴짐
1647,2,"뭐 그리 감동은 없고  cj 가 영화관 독점지배로 성공 했다고 본다.  딸이 cj 너무 하다고 욕하던데 타사 영화 ""말모이""가 영화관을 더 점유했더라면  성공했을 것이다. 말모이가 더 수준 높은 작품이다 "
1648,6,돈 아까움
1649,9,그냥  맘 편히  볼수  있는  영화. 가장 큰 인기비결은  삭막한  요즘 시대에 웃음 에  목마름을  조금이라도 채워주는  스토리. 
1650,10,
1651,8,생각보다 관객수가 어마무시하네요~~ ㅎ
1652,10,코미디영화가 웃기면 된거 아닌가요?  졸잼임
1653,3,단순히 수준 낮은 코미디
1654,0,
1655,1,...
1656,8,가볍게 웃고 보기에 아주 좋은 영화
1657,9,아무생각없이 웃다 나왔음 스물 보고 개실망해서 기대 안했는데.. 이건 그래도 재밌었음
1658,9,
1659,10,
1660,5,천만이 넘었다는게 대단요  영화 보고 나오는데  사람들이  그렇게 웃을 일이  없나??  하는 생각이 들었음  슬프면서  고마운 영화 
1661,8,무난한 웰메이드 코미디 영화
1662,5,
1663,10,이병헌감독의 개그감에  닭수리오형제연기가 빛났어요~~ 스트레스 해소에 좋은 영화~~
1664,7,가볍게 웃고 즐길수있는 영화.  그걸로 만족 ^^
1665,10,너무 재밌었는데 평점 테러 뭐죠..
1666,10,
1667,1,정말 돈 아까움
1668,5,"오늘 증인보고 왔는데 감동이더라. 극한직업 보러가지 말고, '증인'을 보시라.  극한직업 보고는 후기도 쓰기 싫어 안썼는데 이런 영화가 관객을 어마무시하게 동원한다는 것이 신기. 문화의 날에 오천원 주고 봐서 덜 아깝지 안그럼 돈 아까울 영화 이 영화가 왜 인기일까. 그것이 궁금하다.  수원닭집으로 우르르 몰려가고. 참 어이없다. 티브이나 영화보고 벌떼처럼 쫒아가는 사람들. 그 또한 이해불가.  그냥 오천원주고 볼 정도의 영화.  웃기지도 않는데 사람들 웃고."
1669,8,이하늬  꿀피부 최고!
1670,10,
1671,10,
1672,10,진짜 웃김 너무 웃겨서 눈물남 ㅋㅋ
1673,0,
1674,1,이런걸 내가 돈을 주고 보다니  ... ㅜㅜ 
1675,10,병맛개그 영화 최고임 진짜 병맛임. 이영화 재미없다고 하신분들은 공감능력이 떨어진거임.
1676,2,별로 던데~ 닭집에 범죄자들이 연락해서 불씨를 살렸네 뭐가 웃기다는건지?  피식정도임
1677,5,나만 유치한가??
1678,8,쓸데없이 다 안담으려 해서 좋다. 가벼우려면 이렇게!  
1679,9,
1680,7,
1681,10,
1682,1,어디가재미있다는걸까... 
1683,10,그냥 재미있음..시작 부터... 마지막 장면까지....ㅋㅋ
1684,1,
1685,10,이런게 영화지
1686,10,오랜만에 많이 웃고 왔습니다. 또 보고 싶네요
1687,10,스트레스 해소 영화 또 보러가야지.. 몇년만에 숨넘어가게 웃어본건지 내가 그렇게 웃었다는게 기억나 눈물 빼꼼났네요
1688,9,얼마전에 그냥 혼자가서 봤는데 씩 웃고 나왔네요..
1689,8,생각없이 웃다 왔어요  심각하고 진지하지 않아서 좋네요
1690,10,스트레스  풀기 좋음.
1691,9,왜 이 영화가 천만을 넘었을까? 이 시대에 이리저리 치인 우리가  교훈이 아니라 그저 단순한 웃음이 필요하기 때문만은 아닐까?
1692,9,스트레스 받으신분들 가서 보고오세요~
1693,1,사실1점도 아깝다.. 뺑반이 훨 재미있음;;
1694,1,어찌 이런 영화가 천만관객을 모울수 있는지 의심스럽다ᆢ 깡통영화ᆢ억지웃음 한번정도ᆢ간판 내렸으면ᆢ
1695,7,생각보다는 별로였어요. 초반에는 좀 지루했고 중간부터 재밌었어요. 주위에서 재밌다고 해서 기대를 많이 했었나 봅니다.
1696,4,
1697,5,이야기 전개도 어색하고 개인적으로는 웃기지도 않네요...
1698,10,짱 웃겼음
1699,4,코미디 프로 좋아하시는분들 보면 재미있어 할듯...개인적으론 돈 아까웠음...
1700,10,이건 또  왜 내려가고 그래? 이명박? 하나! 둘! 셋! 이런 웃긴 대사들때메 미치는줄ㅋㅋㅋ
1701,10,2500만가요극한직업팀요
1702,8,
1703,10,"명절날 남편, 시부모님과 봤어요. 평점 남기고 글 쓰는 거 처음이에요. 재미도 없고 내용이 없다는 글들이 꽤 있어서 그런 글들 땜에 안 보는 분들 있을까봐~(참고로 알바 아니고 이 영화 주연배우들 팬도 아니에요) 이 영화 웃긴 영화예요. 코미디영화 싫어하시거나 교훈이나 의미를 얻고 싶은 분은 안 보셔도 돼요. 설정이 억지일 수는 있어도, 억지 웃음을 주려 하진 않구요. 평소 예능을 무지 좋아하지만 웃음에 헤프지 않아 현웃 잘 안 터지는 저는 영화관에서 'ㅋㅋㅋ아진짜..'를 여러 번 중얼거렸어요. 조그만 상황들과 대사를 웃기게 잘 짰고, 배우들이 이것들과 잘 어울리며 찰떡처럼 연기를 잘 해요. 저는 엄마 아직 못 보셨대서, 모시고 또 보러 갈 겁니다. 여태 봤던 영화 중 제일 '웃겨요'. 운 좋아서 천만 넘"
1704,10,조짐
1705,10,쩔었다ㅋㅋㅋㅋㅋ 이거 처음 봤는데 모두 너무 멋있다ㅏㅠㅠ 나중에 사서 봐야지ㅠ
1706,10,"지금까지 이런영화는 없었다. ㅋㅋㅋ 배우들의 연기호흡이 잘맞고, 관객과 웃음코드가 잘맞아 재미있게 봤어요. 극장에서 모든이들이 껄껄웃으며 보는 영화네요. 친구들과 봣다가 가족들과 또 봤습니다. 경찰 형사님들의 수고로움과 애환에 박수를 보냅니다 ."
1707,10,
1708,10,ㅎㅎ
1709,0,"유치하고 지루함. 낭만자객, 납자루떼 이후로"
1710,9,갓띵작 진심 괜히 기대와다르다 그정돈아니다라고 말하는사람들이 이해가 안갈정도임 가족들끼리 보러갔는데  부몬님이랑 싸웠다가 영화보고 풀었어요  참고로 영화관에서 사람들이 너무크게 웃어서 잘안들려서 무슨내용인지도 모르고 재미없다 하신분들 다시보고오세요 전3번봤습니다만?
1711,9,생각없이 보기 딱 좋은 영화예요. 웃을 일 많이 없는데 웃는 포인트가 많아서 좋아요. 대진운도 좋았지만 흐름 자제도 나쁘지 않고 무엇보다 심각하지 않아서 좋아요. 가볍게 볼 수 있어요. 이래저래 사회 포인트도 잘 결합되었다고 생각해요. 영화보는 내내 영화관 안에 웃음이 가득하니 무엇보다 좋던데요. 영화보기 전에 체끼 있어서 고생하는데 2시간 정도 웃고나니깐 배고파졌어요. ㅋㅋㅋ 마지막에 다들 멋있어서 좋았음 ㅋㅋ이동휘 너무 좋아 ㅋㅋㅋ
1712,3,재밋긴 한데 천만 갈정도오 막 어어어어엄청 재밌거나 하지 않아요. 지금까지 잇었던 천만영화들과 비교해본다면...그냥 대진운이 좋았던거같아요
1713,10,재밋음 뒤에 반전도 있고 ㅎ 다들 연기 잘하네요!! 
1714,8,
1715,7,쏘쏘
1716,10,
1717,10,재밌어요
1718,3,예고편이 더 재미있습니다. 예고편 편집만 재미 있어요... 그렇게 큰 웃음 포인트가 없습니다. 예고편이 다 나왔으니까요... 사실 1000만 관객 영화는 아닌듯
1719,10,완전 재밌는데.... 재미없다는 평이 보여서 처음으로 평점 남기네요 ㅎ
1720,7,
1721,6,비슷한 코미디 영화느낌..
1722,0,
1723,9,야박한 평가를 싸지르는 자들 어쨌든 자의로 가든 타의로 가서든 다 봤다는 것이다. 10점 만점에 9점~
1724,6,이 영화를 계기로 1000만영화도 명절날 TV에서봐야겠다는 생각이 듭니다
1725,10,코메디 영화를 안좋아하면 안처보면 될일을 굳이 처봐가지구 재미가 없네 마네 지랄이구 난 간만에 영화보면서 웃고 속 시원하구 좋았다. 그리고 배우들이 개개인 케릭터 잘살려낸게 이영화의 흥행요인이라 생각한다
1726,1,몇번 웃었지만 내용은 정말 별로..억지로 짜맞춘 느낌
1727,2,웃음이 많은분에게는 좋은영화인데 나처럼 웃음에 야박한사람한테는 최악의 영화... 보는 내내 지루했다 ㅜㅜ
1728,10,예고편도 안보고 영화봤는데 배꼽빠짐
1729,3,기대가 컸던 부분도 있다 하더라도 너~~~~~무 유치했었습니다....... 언제 끝나나 시계만 쳐다봤다는.... 극장 안에서 들리는 한숨 소리와 침묵만 있었을뿐
1730,1,앞으로는 천만영화도 걸러봐야겠다는 생각이들었음...지루하고 억지스러웠고 감독 배우들 운 좋네... 
1731,10,내가 본  코메디영화중 최고다.   진짜 웃겼다.   내용은 무슨 놈에 내용을 찿냐   그냥 웃으면서 영화 보면 된다.      
1732,2,기대보단 별로.. 어떻게 1000만을 넘었는지 신기함
1733,0,웃기기만하고 내용 빵점 광고가 잘된 영화인듯합니다.
1734,1,쓰 레 기
1735,7,뒷부분에서 본 듯한 장면들이 여럿 있어  조금 아쉬웠지만 재밌게 봄.
1736,6,지루함이 좀 있다
1737,10,
1738,8,뒤로가서 또 신파면 1점줄랫는데 아니라서 별네개드림 
1739,3,기대가 너무 컸나보다~ 서너번 웃기는 했으나 그저 그런듯
1740,10,
1741,8,볼만함  코믹인데도 액션이 어설프지않음
1742,10,이게 대체 어째서 왜 재미없단거지??
1743,10,
1744,10,
1745,6,
1746,10,
1747,6,너무 재밌다는 얘기듣고 봤는데 기대가 컸던 모양. 내겐 너무 가벼운 코미디영화.
1748,10,
1749,10,재밋음
1750,7,
1751,10,직장 스트레스를  한방에 날려 준  유쾌한 영화.. 
1752,6,"영화가 좋다에서 보여준 예고영상을 보고 재밌겠다 싶어 봤는데, 영화 3분의1이 줄거리 보여준거랑 똑같았음..웃음 포인트를 예습해버려서 영화관에서는 헛웃음을..아~ 영화소개 프로그램 미리 절대 보지 마삼."
1753,10,너무 재밌고 역사에 남을 영화에요~ 극한직업 홧팅!!!
1754,7,관객이 많다는 건 재미있다는 것이 아닐지? ㅎㅎ
1755,4,웃을만한 상황이 아닌데 웃기려고 한 부분은 불편했어요.
1756,0,너무너무 유치하네요~~시간이 아깝다는 생각이 드는 영화는 처음이였던거 같아요~ㅜㅜ 지루하고 또 지루함
1757,9,
1758,2,"참나, 유치한  내용으로 흥행하는게 신기. 코메디영화라서 인지  나랑 웃음코드가  안맞음. 내거 이상한가... 호두깍기인형  수준."
1759,8,재밌더만 시원하고~  그나저나 마약은 울나라에서 절대안돼
1760,10,영화보며 계속 웃은건 첨인듯ㅋ 전 잼있었어요ㅋ
1761,10,ㄱ
1762,6,하늬님 때문에 봤는데요.   초.중생급 유머들? 요새 볼영화도 없었고 초기  입소문 같은데.   저의 유머코드랑은 안맞아서 박장대소급은 아니고요.   후반은 졸립.. 아직 영화 코믹 대사의 갈길은 먼듯  합니다. 
1763,4,배우들의 연기도 미흡하고 재미 요소도 딱히 없는 기대 이하의 영화
1764,7,재밌다고 해서 봤는데 이정도까지는 아니다.. 진짜... 
1765,10,느므느므 꿀잼
1766,10,
1767,10,존나 재밌구만 재미 없다는 알바놈들말 믿지 마세요
1768,2,재미있다 해서 봤는데 보다 잠자다 반복 나만에 생각인가?
1769,5,재밌긴 한데 1300만명은 좀 아닌거 같다 
1770,7,
1771,10,재미있었어요!!!!!
1772,10,
1773,4,맥락없이 피식 웃게하는 재미는 있었다
1774,10,웃프다 ^^
1775,1,넘 실망!
1776,9,
1777,5,큰 재미는 없었다!!!!!
1778,9,정말 재미 있었네....
1779,10,원래 코미디는 유치하다는 편견 때문에 잘 안보는 편인데.. 이건 진짜 대물임.. 생각만해도 또 웃김 ㅋㅋㅋㅋ
1780,6,전반은 지루하고 후반은 살짝 반전에 박진감. 무슨 내용은 없어요. 그냥 가볍게 웃으며 아무생각 없이 볼 수 있는 영화. 각자 취향이 다르니까.
1781,10,오랫만에 스트레스 ~~빡!!! 넘 잼나게 보았습니다
1782,7,
1783,5,역시 .영화평점제각각. 자기취향잇어요. 이영화는 딱 마약왕수준 거기까지.  말모이가 더 잼낫음.
1784,10,완적 대박 너무 재미있다~
1785,10,너무 재밌어요 돈도 안아깝고 진짜 간만에 박장대소했네요 추천추천합니다 또봐도 돈이 안아까울정도로 재미있었어요
1786,10,
1787,9,가족들 모두 웃으며 봤어요...  코미디 영화에...웃음코드 만발하면 된거지....^^
1788,9,재밌었다 '스물'부터 이병헌감독 스탈 좋아한다 심오한 것 찾고싶은 사람은 피해라
1789,9,재미있으면 됐지 근데 여기 1점 준건 너무하다
1790,9,액션신이화끈하고 진짜웃겼음 김지영얼굴보니너무반가웠고 빵빵터지게하는코믹연기도좋음
1791,10,부모님과 봤는데 전 재미있게 보았습니다^^ 사람마다 취향이 다를 수 있지만 이런 류로 신파 없는 코미디영화가 많이 나왔으면 좋겠네요^^ㅎ 
1792,7,너무 기대하지말고 맘비우고 보세여 절대 1300만 넘을게 못됩니다 그냥 딱 킬링타임용 내안의 그놈보다는 쬐금 나음 종종 소리내고 웃긴 했네요 ㅋ 암생각없이 보기 좋음^^
1793,1,개그코드가 안맞는지 넘나 유치하고 재미없었네요. 누구나 예상하는 포인트에서 예상하는 개그를 치는 느낌..
1794,10,"이런부류 영화들 마지막에 꼭 신파로 가는데 아니라서 개운한... 코드가 맞았는지 계속 낄낄대고 웃었음,,,"
1795,4,아 진짜~ 나만 이 영화에서 공감능력 떨어지는 건가. 부끄러움은 내몫인 영화.
1796,10,진짜잼있어요  처음부터 중반 끝마무리까지..계속 웃으면서 스트레스 빵뚤림
